Name,Brand,Hits,Fans,year,dimensions,weight,displaysize,displayresolution,memoryslot,internalmemory,cam1modules,cam2modules,bluetooth,batdescription1,price
Meizu Pro 6,MEIZU,1584479,182,"2016, April. Released 2016, May",147.7 x 70.8 x 7.3 mm (5.81 x 2.79 x 0.29 in),160 g (5.64 oz),"5.2 inches, 74.9 cm2 (~71.6% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~423 ppi density)",No,"32GB 4GB RAM, 64GB 4GB RAM","21 MP, f/2.2, 31mm (standard), 1/2.4"", PDAF, Laser AF","5 MP, f/2.0, 1/4"", 1.4µm","4.1, A2DP, LE","Li-Ion 2560 mAh, non-removable",About 410 EUR
Meizu M3 Note,MEIZU,3589824,193,"2016, April. Released 2016, April",153.6 x 75.5 x 8.2 mm (6.05 x 2.97 x 0.32 in),163 g (5.75 oz),"5.5 inches, 82.6 cm2 (~71.2% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~403 ppi density)",microSDXC (uses shared SIM slot),"16GB 2GB RAM, 32GB 3GB RAM","13 MP, f/2.2, PDAF","5 MP, f/2.0","4.0, A2DP, LE","Li-Ion 4100 mAh, non-removable",About 180 EUR
Meizu M1 Metal,MEIZU,1289232,127,"2015, October. Released 2015, October",150.7 x 75.3 x 8.2 mm (5.93 x 2.96 x 0.32 in),162g (5.71 oz),"5.5 inches, 82.6 cm2 (~72.8% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~403 ppi density)",microSDXC (uses shared SIM slot),"16GB 2GB RAM, 32GB 2GB RAM","13 MP, f/2.2, AF","5 MP, f/2.0","4.1, A2DP, LE","Li-Ion 3140 mAh, non-removable",About 170 EUR
Meizu PRO 5,MEIZU,1702803,240,"2015, September. Released 2015, October",156.7 x 78 x 7.5 mm (6.17 x 3.07 x 0.30 in),168 g (5.93 oz),"5.7 inches, 89.6 cm2 (~73.3% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~386 ppi density)",microSDXC (uses shared SIM slot),"32GB 3GB RAM, 64GB 4GB RAM","21 MP, f/2.2, 31mm (standard), 1/2.4"", 1.12µm, PDAF, Laser AF","5 MP, f/2.0, 27mm (wide)","4.1, A2DP, LE","Li-Ion 3050 mAh, non-removable",About 390 EUR
Meizu M2,MEIZU,4020936,151,"2015, July. Released 2015, July",140.1 x 68.9 x 8.7 mm (5.52 x 2.71 x 0.34 in),131 g (4.62 oz),"5.0 inches, 68.9 cm2 (~71.4% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDXC (uses shared SIM slot),16GB 2GB RAM,"13 MP, f/2.2, AF","5 MP, f/2.0","4.0, A2DP, LE","Li-Ion 2500 mAh, non-removable",About 130 EUR
Meizu MX5,MEIZU,2651045,213,"2015, June. Released 2015, July",149.9 x 74.7 x 7.6 mm (5.90 x 2.94 x 0.30 in),149 g (5.26 oz),"5.5 inches, 83.4 cm2 (~74.5% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",No,"16GB 3GB RAM, 32GB 3GB RAM, 64GB 3GB RAM","20.7 MP, f/2.2, 1/2.3"", 1.2µm, Laser AF","5 MP, f/2.2","4.1, A2DP, LE","Li-Ion 3150 mAh, non-removable",About 210 EUR
Meizu M2 Note,MEIZU,5174041,225,"2015, June. Released 2015, June",150.9 x 75.2 x 8.7 mm (5.94 x 2.96 x 0.34 in),149 g (5.26 oz),"5.5 inches, 82.6 cm2 (~72.8% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~403 ppi density)",microSDXC (uses shared SIM slot),"16GB 2GB RAM, 32GB 2GB RAM","13 MP, f/2.2, 1/3"", AF","5 MP, f/2.0, 1/5"", 1.12µm","4.0, A2DP, LE","Li-Ion 3100 mAh, non-removable",About 200 EUR
Meizu M1,MEIZU,596987,76,"2015, January. Released 2015, April",140.2 x 72.1 x 8.9 mm (5.52 x 2.84 x 0.35 in),128 g (4.52 oz),"5.0 inches, 70.7 cm2 (~69.9% screen-to-body ratio)","768 x 1280 pixels, 5:3 ratio (~300 ppi density)",microSDXC (dedicated slot),8GB 1GB RAM,"13 MP, f/2.2, AF","5 MP, f/2.0","4.0, A2DP, LE","Li-Ion 2500 mAh, non-removable",About 100 EUR
Meizu M1 Note,MEIZU,2337041,152,"2014, December. Released 2015, January",150.7 x 75.2 x 8.9 mm (5.93 x 2.96 x 0.35 in),145 g (5.11 oz),"5.5 inches, 82.6 cm2 (~72.9% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~403 ppi density)",No,"16GB 2GB RAM, 32GB 2GB RAM","13 MP, f/2.2, 1/3"", AF","5 MP, f/2.0","4.0, A2DP, LE","Li-Ion 3140 mAh, non-removable",About 130 EUR
Meizu MX4 Pro,MEIZU,1985972,177,"2014, October. Released 2014, December",150.1 x 77 x 9 mm (5.91 x 3.03 x 0.35 in),158 g (5.57 oz),"5.5 inches, 85.2 cm2 (~73.7% screen-to-body ratio)","1536 x 2560 pixels, 5:3 ratio (~546 ppi density)",No,"16GB 3GB RAM, 32GB 3GB RAM, 64GB 3GB RAM","20.7 MP, f/2.2, 1/2.3"", AF","5 MP, f/2.0","4.0, A2DP, LE","Li-Ion 3350 mAh, non-removable",About 400 EUR
Meizu MX4,MEIZU,3362327,231,"2014, September. Released 2014, September",144 x 75.2 x 8.9 mm (5.67 x 2.96 x 0.35 in),147 g (5.19 oz),"5.36 inches, 81.8 cm2 (~75.5% screen-to-body ratio)","1152 x 1920 pixels, 5:3 ratio (~418 ppi density)",No,"16GB 2GB RAM, 32GB 2GB RAM, 64GB 2GB RAM","20.7 MP, f/2.2, 1/2.3"", AF",2 MP,"4.0, A2DP","Li-Ion 3100 mAh, non-removable",About 340 EUR
Meizu MX3,MEIZU,847328,94,"2013, September. Released 2013, October",139 x 71.9 x 9.1 mm (5.47 x 2.83 x 0.36 in),143 g (5.04 oz),"5.1 inches, 74.0 cm2 (~74.1% screen-to-body ratio)","1080 x 1800 pixels, 5:3 ratio (~412 ppi density)",No,"16GB 2GB RAM, 32GB 2GB RAM, 64GB 2GB RAM, 128GB 2GB RAM","8 MP, f/2.0, 1/3.2"", 1.4µm, AF",2 MP,"4.0, A2DP","Li-Po 2400 mAh, non-removable",About 370 EUR
Meizu MX2,MEIZU,578876,121,"2012, November. Released 2012, December",124.9 x 64.9 x 10.2 mm (4.92 x 2.56 x 0.40 in),142 g (5.01 oz),"4.4 inches, 56.1 cm2 (~69.3% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~343 ppi density)",No,"16GB 2GB RAM, 32GB 2GB RAM, 64GB 2GB RAM","8 MP, f/2.4, AF",1.2 MP,"4.0, A2DP","Li-Ion 1800 mAh, non-removable",About 310 EUR
Meizu MX 4-core,MEIZU,706514,74,"2012, April. Released 2012, August",121.3 x 63.3 x 10.3 mm (4.78 x 2.49 x 0.41 in),139 g (4.90 oz),"4.0 inches, 47.6 cm2 (~62.0% screen-to-body ratio)","640 x 960 pixels, 3:2 ratio (~288 ppi density)",No,"32GB 1GB RAM, 64GB 1GB RAM","8 MP, f/2.2, AF",VGA,"2.1, A2DP, EDR",Non-removable Li-Po 1700 mAh battery,About 310 EUR
Meizu MX,MEIZU,674835,77,"2011, December. Released 2012, March",121.3 x 63.3 x 10.3 mm (4.78 x 2.49 x 0.41 in),139 g (4.90 oz),"4.0 inches, 47.6 cm2 (~62.0% screen-to-body ratio)","640 x 960 pixels, 3:2 ratio (~288 ppi density)",No,16GB 1GB RAM,"8 MP, f/2.2, AF",VGA,"2.1, A2DP, EDR",Non-removable Li-Ion 1600 mAh battery,About 270 EUR
Meizu PRO 5 mini,MEIZU,503071,94,Not announced yet,-,-,"4.7 inches, 60.9 cm2","1080 x 1920 pixels, 16:9 ratio (~469 ppi density)",microSDXC (uses shared SIM slot),32GB 3GB RAM,"16 MP, f/2.2, AF","5 MP, f/2.0","4.1, A2DP, LE","Li-Ion, non-removable",About 360 EUR
