Name,Brand,Hits,Fans,year,dimensions,weight,displaysize,displayresolution,memoryslot,internalmemory,cam1modules,cam2modules,bluetooth,batdescription1,price
Gigabyte GSmart i120,GIGABYTE,290939,11,"2006, December",106.6 x 53.2 x 19.8 mm (4.20 x 2.09 x 0.78 in),130 g (4.59 oz),"2.4 inches, 17.8 cm2 (~31.5% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",miniSD,"64MB RAM, 256MB ROM",2 MP,No,1.2,Removable Li-Ion 920/1300 mAh battery,About 320 EUR
Gigabyte GSmart 2005,GIGABYTE,179862,9,2005,109 x 53.5 x 24 mm (4.29 x 2.11 x 0.94 in),153 g (5.40 oz),"2.4 inches, 17.8 cm2 (~30.6% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",miniSD,"64MB RAM, 64MB ROM",2.1 MP,No,1.2,Removable Li-Ion 840 mAh battery,About 170 EUR
Gigabyte GSmart i,GIGABYTE,213362,9,2005,106.2 x 53 x 19.5 mm (4.18 x 2.09 x 0.77 in),130 g (4.59 oz),"2.4 inches, 17.8 cm2 (~31.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",miniSD,"64MB RAM, 64MB ROM",2.1 MP,No,1.2,Removable Li-Ion 920/1300 mAh battery,About 190 EUR
Gigabyte GSmart i (128),GIGABYTE,193925,10,2005,106.6 x 53.2 x 19.8 mm (4.20 x 2.09 x 0.78 in),130 g (4.59 oz),"2.4 inches, 17.8 cm2 (~31.5% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",miniSD,"64MB RAM, 128MB ROM",2 MP,No,1.2,Removable Li-Ion 920/1300 mAh battery,About 270 EUR
Gigabyte g-YoYo,GIGABYTE,149912,6,2006,99.7 x 48.5 x 19.8 mm (3.93 x 1.91 x 0.78 in),105g (3.70 oz),"2.0 inches, 12.6 cm2 (~26.0% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),miniSD,64MB,2 MP,No,No,Removable Li-Ion 1050 mAh battery,
Gigabyte g-Cam,GIGABYTE,188521,8,2005,105 x 46 x 24.1 mm (4.13 x 1.81 x 0.95 in),113g (3.99 oz),"2.0 inches, 12.6 cm2 (~26.1% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),miniSD,,"5 MP, AF",No,No,Removable Li-Ion 700 mAh battery,
Gigabyte Barbie,GIGABYTE,189326,7,"2005, December",96.7 x 54 x 25.6 mm (3.81 x 2.13 x 1.01 in),106 g (3.74 oz),"2.0 inches, 12.6 cm2 (~24.1% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),miniSD,,1 MP,No,No,Removable Li-Ion 700 mAh battery,
Gigabyte g-re (b),GIGABYTE,99863,8,2005,96.7 x 54 x 25.6 mm (3.81 x 2.13 x 1.01 in),106 g (3.74 oz),"2.0 inches, 12.6 cm2 (~24.1% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),miniSD,,1.3 MP,No,No,Removable Li-Ion 700 mAh battery,
Gigabyte g-re (o),GIGABYTE,163158,6,2005,96.7 x 54 x 25.6 mm (3.81 x 2.13 x 1.01 in),106 g (3.74 oz),"2.0 inches, 12.6 cm2 (~24.1% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),miniSD,,1.3 MP,No,No,Removable Li-Ion 700 mAh battery,
Gigabyte Snoopy,GIGABYTE,157277,6,2005,96.7 x 54 x 25.6 mm (3.81 x 2.13 x 1.01 in),106 g (3.74 oz),"2.0 inches, 12.6 cm2 (~24.1% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),miniSD,,1 MP,No,No,Removable Li-Ion 700 mAh battery,
Gigabyte Keroro,GIGABYTE,151495,6,2005,96.7 x 54 x 25.6 mm (3.81 x 2.13 x 1.01 in),106 g (3.74 oz),"2.0 inches, 12.6 cm2 (~24.1% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),miniSD,,1.3 MP,No,No,Removable Li-Ion 700 mAh battery,
Gigabyte Doraemon,GIGABYTE,168955,7,2005,96.7 x 54 x 25.6 mm (3.81 x 2.13 x 1.01 in),106 g (3.74 oz),"2.0 inches, 12.6 cm2 (~24.1% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),miniSD,,1 MP,No,No,Removable Li-Ion 700 mAh battery,
Gigabyte g-X5,GIGABYTE,147876,6,"2005, September",96.7 x 54 x 25.6 mm (3.81 x 2.13 x 1.01 in),106 g (3.74 oz),"2.0 inches, 12.6 cm2 (~24.1% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),miniSD,,1 MP,No,No,Removable Li-Ion 700 mAh battery,
