Name,Brand,Hits,Fans,year,dimensions,weight,displaysize,displayresolution,memoryslot,internalmemory,cam1modules,cam2modules,bluetooth,batdescription1,price
Energizer Hardcase H242,ENERGIZER,69352,4,"2019, February",125.3 x 54 x 14.5 mm (4.93 x 2.13 x 0.57 in),-,"2.4 inches, 17.8 cm2 (~26.4% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",microSDHC,512MB 256MB RAM,0.3 MP,0.3 MP,2.1,Li-Ion 1500 mAh battery,
Energizer Energy E241s,ENERGIZER,158844,11,"2019, February",125.3 x 54 x 14.5 mm (4.93 x 2.13 x 0.57 in),95 g (3.35 oz),"2.4 inches, 17.8 cm2 (~26.4% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",microSDHC,512MB 512MB RAM,0.3 MP,0.3 MP,"2.1, EDR",Li-Ion 1900 mAh battery,
Energizer Energy E241,ENERGIZER,80268,1,"2019, February",125.3 x 54 x 14.5 mm (4.93 x 2.13 x 0.57 in),72 g (2.54 oz),"2.4 inches, 17.8 cm2 (~26.4% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",microSDHC,512MB 512MB RAM,0.3 MP,0.3 MP,"2.1, EDR",Li-Ion 1900 mAh battery,
Energizer Energy E220s,ENERGIZER,68883,4,"2019, February",119 x 59 x 16.5 mm (4.69 x 2.32 x 0.65 in),112 g (3.95 oz),"2.2 inches, 15.0 cm2 (~21.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)",microSDHC,512MB 256MB RAM,0.3 MP,No,2.1,Li-Ion 1000 mAh battery,
Energizer Energy E220,ENERGIZER,55750,3,"2019, February",119 x 59 x 16.5 mm (4.69 x 2.32 x 0.65 in),112 g (3.95 oz),"2.2 inches, 15.0 cm2 (~21.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)",microSDHC,512MB 256MB RAM,0.3 MP,No,2.1,Li-Ion 1000 mAh battery,
Energizer Power Max P490S,ENERGIZER,204288,6,"2018, June",139 x 65.8 x 12 mm (5.47 x 2.59 x 0.47 in),139 g (4.90 oz),"4.95 inches, 63.2 cm2 (~69.1% screen-to-body ratio)","480 x 960 pixels, 18:9 ratio (~217 ppi density)",microSDHC (dedicated slot),16GB 2GB RAM,"8 MP, AF
0.3 MP, (depth)","5 MP
VGA, depth sensor","4.0, A2DP, LE","Li-Ion 4000 mAh, non-removable",About 130 EUR
Energizer Power Max P490,ENERGIZER,105433,2,"2018, June",139 x 65.8 x 12 mm (5.47 x 2.59 x 0.47 in),139 g (4.90 oz),"4.95 inches, 63.2 cm2 (~69.1% screen-to-body ratio)","480 x 960 pixels, 18:9 ratio (~217 ppi density)",microSDHC (dedicated slot),8GB 1GB RAM,"8 MP, AF
0.3 MP, (depth)","5 MP
VGA, depth sensor","4.0, A2DP, LE","Li-Ion 4000 mAh, non-removable",About 90 EUR
Energizer Hardcase H500S,ENERGIZER,76577,0,"2018, February",145.4 x 75 x 10.3 mm (5.72 x 2.95 x 0.41 in),142.5 g (5.04 oz),"5.0 inches, 68.9 cm2 (~63.2% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDXC (uses shared SIM slot),16GB 2GB RAM,"13 MP, AF",5 MP,"4.0, A2DP, LE","Li-Ion 3000 mAh, non-removable",About 230 EUR
Energizer Energy E500S,ENERGIZER,87461,1,"2018, August",139.8 x 71.5 x 8.6 mm (5.50 x 2.81 x 0.34 in),127 g (4.48 oz),"5.0 inches, 68.9 cm2 (~68.9% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",microSDXC (uses shared SIM slot),8GB 1GB RAM,8 MP,5 MP,"4.0, A2DP, LE","Li-Ion 2000 mAh, removable",About 100 EUR
Energizer Energy E500,ENERGIZER,74318,0,"2018, August",139.8 x 71.5 x 8.6 mm (5.50 x 2.81 x 0.34 in),127 g (4.48 oz),"5.0 inches, 68.9 cm2 (~68.9% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",microSDHC (uses shared SIM slot),8GB 1GB RAM,5 MP,2 MP,"4.0, A2DP, LE","Li-Ion 2000 mAh, removable",About 70 EUR
Energizer Energy E11,ENERGIZER,75717,3,"2018, July",114 x 48 x 25.9 mm (4.49 x 1.89 x 1.02 in),90 g (3.17 oz),"1.8 inches, 10.2 cm2 (~18.6% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),microSDHC,4MB 4MB RAM,VGA,VGA,2.0,"Li-Ion 1800 mAh, removable",About 20 EUR
Energizer Energy E10+,ENERGIZER,66067,1,"2018, July",110 x 47 x 14.3 mm (4.33 x 1.85 x 0.56 in),69 g (2.43 oz),"1.8 inches, 10.2 cm2 (~19.7% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),microSDHC,4MB 4MB RAM,VGA,VGA,3.0,"Li-Ion 1000 mAh, removable",About 10 EUR
Energizer Power Max P20,ENERGIZER,128421,13,"2018, May",136.5 x 55 x 17.5 mm (5.37 x 2.17 x 0.69 in),130 g (4.59 oz),"2.8 inches, 24.3 cm2 (~32.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",microSDHC (uses shared SIM slot),32MB 32MB RAM,VGA,No,"4.0, A2DP, LE",Li-Ion 4000 mAh battery,About 40 EUR
