Name,Brand,Hits,Fans,year,dimensions,weight,displaysize,displayresolution,memoryslot,internalmemory,cam1modules,cam2modules,bluetooth,batdescription1,price
Pantech Breakout,PANTECH,212178,10,"2011, July. Released 2011, September",127 x 64 x 12 mm (5.0 x 2.52 x 0.47 in),138 g (4.87 oz),"4.0 inches, 45.5 cm2 (~56.0% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)","microSDHC (dedicated slot), 8 GB included",1GB 512MB RAM,"5 MP, AF",VGA,"3.0, A2DP",Removable Li-Ion 1500 mAh battery,
Pantech Breeze III,PANTECH,164112,6,"2011, July. Released 2011, July",99 x 51 x 19 mm (3.90 x 2.01 x 0.75 in),102 g (3.60 oz),"2.2 inches, 15.0 cm2 (~29.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)",microSDHC (dedicated slot),80MB,1.3 MP,No,Yes,Removable Li-Ion 920 mAh battery,About 150 EUR
Pantech Vega Xpress IM-A720L,PANTECH,297827,8,"2010, December. Released 2011, Q2",122.5 x 63.9 x 10.8 mm (4.82 x 2.52 x 0.43 in),119.8 g (4.20 oz),"4.0 inches, 45.5 cm2 (~58.2% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)","microSDHC (dedicated slot), 8 GB included",512MB DDR2 RAM,"5 MP, AF",Yes,"2.1, A2DP",Removable Li-Po 1500 mAh battery,About 200 EUR
Pantech S902,PANTECH,163315,7,"2010, November. Released 2010, November",105.2 x 51.8 x 12.9 mm (4.14 x 2.04 x 0.51 in),104.4 g (3.67 oz),"3.0 inches, 25.6 cm2 (~47.0% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)",microSD (dedicated slot),,3.15 MP,No,Yes,Removable Li-Ion battery,
Pantech Crux,PANTECH,129178,7,"2010, October. Released 2010, November",109 x 58 x 13 mm (4.29 x 2.28 x 0.51 in),122 g (4.30 oz),"3.0 inches, 25.6 cm2 (~40.5% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)",microSDHC (dedicated slot),,3.15 MP,,"2.1, A2DP",Removable Li-Ion battery,
Pantech Laser P9050,PANTECH,168547,9,"2010, October. Released 2010, October",113.8 x 57.9 x 10 mm (4.48 x 2.28 x 0.39 in),115 g (4.06 oz),"3.1 inches, 27.4 cm2 (~41.5% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~301 ppi density)",microSDHC (dedicated slot),,3.15 MP,,"2.0, A2DP, EDR",Removable Li-Ion 1000 mAh battery,
Pantech P4000,PANTECH,124493,6,"2010, August. Released 2010, Q3",110 x 57 x 12.5 mm (4.33 x 2.24 x 0.49 in),99 g (3.49 oz),"3.0 inches, 25.6 cm2 (~40.9% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)",microSDHC (dedicated slot),30MB,3.15 MP,No,"2.0, A2DP",Removable Li-Po 1000 mAh battery,
Pantech P1000,PANTECH,109057,8,"2010, August. Released 2010, Q3",97 x 53 x 14.9 mm (3.82 x 2.09 x 0.59 in),75 g (2.65 oz),"1.8 inches, 10.2 cm2 (~19.8% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),microSDHC (dedicated slot),,1.3 MP,No,"2.0, A2DP",Removable Li-Po 1100 mAh battery,
Pantech SKY Izar IM-A630K,PANTECH,221931,7,"2010, July. Released 2010, July",114.4 x 55.4 x 13.4 mm (4.50 x 2.18 x 0.53 in),106.2 g (3.74 oz),"3.2 inches, 29.1 cm2 (~46.0% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~292 ppi density)",microSDHC (dedicated slot),4GB,"5 MP, AF",No,"2.1, A2DP",Removable Li-Po 1100 mAh battery,
Pantech Jest,PANTECH,68574,6,"2010, June. Released 2010, June",94 x 64 x 15 mm (3.70 x 2.52 x 0.59 in),116 g (4.09 oz),"2.6 inches, 21.8 cm2 (~36.2% screen-to-body ratio)","320 x 320 pixels, 1:1 ratio (~174 ppi density)",microSDHC (dedicated slot),975MB,2 MP,No,"2.1, A2DP, EDR",Removable Li-Ion 920 mAh battery,
