Name,Brand,Hits,Fans,year,dimensions,weight,displaysize,displayresolution,memoryslot,internalmemory,cam1modules,cam2modules,bluetooth,batdescription1,price
Gionee Gpad G1,GIONEE,291209,7,2013. Released 2013,142 x 78.5 x 10 mm (5.59 x 3.09 x 0.39 in),-,"5.0 inches, 71.2 cm2 (~63.8% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~187 ppi density)",microSDHC (dedicated slot),4GB 512MB RAM,"8 MP, AF",VGA,"4.0, A2DP","Li-Ion 2100 mAh, removable",About 100 EUR
Gionee Pioneer P3,GIONEE,1361336,17,2013. Released 2013,129.3 x 68 x 11.1 mm (5.09 x 2.68 x 0.44 in),-,"4.3 inches, 52.6 cm2 (~59.9% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~217 ppi density)",microSDHC (dedicated slot),4GB 512MB RAM,"5 MP, AF",VGA,"4.0, A2DP","Li-Ion 1700 mAh, removable",About 90 EUR
Gionee Pioneer P2,GIONEE,1400750,18,2013. Released 2013,126 x 64.4 x 11.2 mm (4.96 x 2.54 x 0.44 in),-,"4.0 inches, 45.5 cm2 (~56.1% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",microSDHC (dedicated slot),4GB 512MB RAM,5 MP,VGA,"4.0, A2DP","Li-Ion 1700 mAh, removable",About 70 EUR
Gionee Pioneer P1,GIONEE,230264,6,2013. Released 2013,113 x 61.5 x 12 mm (4.45 x 2.42 x 0.47 in),-,"3.5 inches, 36.5 cm2 (~52.5% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",microSDHC (dedicated slot),512MB 256MB RAM,"2 MP, AF",VGA,Yes,"Li-Ion 1500 mAh, removable",About 60 EUR
Gionee Ctrl V1,GIONEE,150253,7,2013. Released 2013,123 x 63.5 x 11.2 mm (4.84 x 2.5 x 0.44 in),-,"3.95 inches, 46.5 cm2 (~59.5% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~146 ppi density)",microSDHC (dedicated slot),4GB 512MB RAM,2 MP,VGA,"4.0, A2DP","Li-Ion 1700 mAh, removable",About 90 EUR
Gionee Ctrl V2,GIONEE,124111,6,2013. Released 2013,115 x 61 x 10.8 mm (4.53 x 2.40 x 0.43 in),-,"3.5 inches, 36.5 cm2 (~52.0% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",microSDHC (dedicated slot),4GB 512MB RAM,3.15 MP,VGA,Yes,"Li-Ion 1500 mAh, removable",About 60 EUR
Gionee Ctrl V3,GIONEE,180456,8,2013. Released 2013,130 x 67 x 9.8 mm (5.12 x 2.64 x 0.39 in),-,"4.3 inches, 52.6 cm2 (~60.4% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~217 ppi density)",microSDHC (dedicated slot),4GB 512MB RAM,"5 MP, AF",VGA,"4.0, A2DP","Li-Ion 1800 mAh, removable",About 100 EUR
Gionee Ctrl V4s,GIONEE,372316,9,2014. Released 2014,131 x 65 x 7.8 mm (5.16 x 2.56 x 0.31 in),-,"4.5 inches, 55.8 cm2 (~65.5% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)",microSDHC (dedicated slot),8GB 1GB RAM,"8 MP, AF",2 MP,"4.0, A2DP","Li-Ion 1800 mAh, removable",
Gionee Ctrl V4,GIONEE,321464,10,2013. Released 2013,136 x 67 x 9.7 mm (5.35 x 2.64 x 0.38 in),-,"4.5 inches, 55.8 cm2 (~61.2% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)",microSDHC (dedicated slot),4GB 512MB RAM,"5 MP, AF",VGA,"4.0, A2DP","Li-Ion 1800 mAh, removable",About 110 EUR
Gionee Dream D1,GIONEE,278179,16,2013. Released 2013,130 x 67 x 8.6 mm (5.12 x 2.64 x 0.34 in),-,"4.65 inches, 59.6 cm2 (~68.4% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~316 ppi density)",microSDHC (dedicated slot),4GB 1GB RAM,"8 MP, AF",1 MP,"4.0, A2DP","Li-Ion 2100 mAh, removable",About 170 EUR
