Name,Brand,Hits,Fans,year,dimensions,weight,displaysize,displayresolution,memoryslot,internalmemory,cam1modules,cam2modules,bluetooth,batdescription1,price
Panasonic Eluga U2,PANASONIC,338256,6,"2015, February. Released 2015, February",141.5 x 71.3 x 8 mm (5.57 x 2.81 x 0.31 in),131 g (4.62 oz),"5.0 inches, 68.9 cm2 (~68.3% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)",microSDHC (dedicated slot),16GB 2GB RAM,"13 MP, AF",5 MP,"4.0, A2DP","Li-Ion 2500 mAh, non-removable",About 220 EUR
Panasonic Eluga S,PANASONIC,433129,2,"2014, November. Released 2014, November",141 x 71 x 7.9 mm (5.55 x 2.80 x 0.31 in),135 g (4.76 oz),"5.0 inches, 68.9 cm2 (~68.8% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDHC (dedicated slot),8GB 1GB RAM,"8 MP, AF",5 MP,"4.0, A2DP","Li-Ion 2100 mAh, non-removable",About 150 EUR
Panasonic P61,PANASONIC,253987,1,"2014, July. Released 2014, July",162.7 x 83.8 x 8.2 mm (6.41 x 3.30 x 0.32 in),173.8 g (6.14 oz),"6.0 inches, 99.2 cm2 (~72.8% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~245 ppi density)",microSDHC (dedicated slot),16GB 1GB RAM,"8 MP, AF",2 MP,"4.0, A2DP","Li-Ion 2800 mAh, non-removable",About 190 EUR
Panasonic T41,PANASONIC,197193,1,"2014, July. Released 2014, July",131 x 65.9 x 8.3 mm (5.16 x 2.59 x 0.33 in),120.6 g (4.27 oz),"4.5 inches, 55.8 cm2 (~64.6% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)",microSDHC (dedicated slot),4GB 512MB RAM,"5 MP, AF",VGA,"4.0, A2DP","Li-Po 1650 mAh, non-removable",
Panasonic T40,PANASONIC,371940,0,"2014, October. Released 2014, October",126 x 62.5 x 9 mm (4.96 x 2.46 x 0.35 in),117 g (4.13 oz),"4.0 inches, 45.5 cm2 (~57.8% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",microSDHC (dedicated slot),8GB 1GB RAM,"5 MP, AF",2 MP,"4.0, A2DP","Li-Ion 1500 mAh, removable",About 90 EUR
Panasonic P55,PANASONIC,1654943,5,"2014, November. Released 2014, November",149.7 x 77 x 7.9 mm (5.89 x 3.03 x 0.31 in),148 g (5.22 oz),"5.5 inches, 83.4 cm2 (~72.3% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",microSDHC (dedicated slot),4GB 1GB RAM,"8 MP, AF",2 MP,"4.0, A2DP","Li-Ion 2500 mAh, removable",About 120 EUR
Panasonic Eluga I,PANASONIC,924732,16,"2014, November. Released 2014, November",147.1 x 73.6 x 9 mm (5.79 x 2.90 x 0.35 in),155 g (5.47 oz),"5.0 inches, 68.9 cm2 (~63.7% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDHC (dedicated slot),8GB 1GB RAM,"8 MP, AF",2 MP,"4.0, A2DP","Li-Po 2000 mAh, removable",About 140 EUR
Panasonic Lumix Smart Camera CM1,PANASONIC,678034,84,"2014, September. Released 2014, December",135.4 x 68 x 21.1 mm (5.33 x 2.68 x 0.83 in),204 g (7.20 oz),"4.7 inches, 60.9 cm2 (~66.1% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~469 ppi density)",microSDXC (dedicated slot),16GB 2GB RAM,"20.1 MP, f/2.8, 28mm (wide), 1.0"", 2.4µm, AF",1.1 MP,"4.0, A2DP, LE","Li-Ion 2600 mAh, non-removable",About 830 EUR
Panasonic Eluga A,PANASONIC,959078,4,"2014, August. Released 2014, August",143.8 x 72 x 9.2 mm (5.66 x 2.83 x 0.36 in),115 g (4.06 oz),"5.0 inches, 68.9 cm2 (~66.5% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",microSDHC (dedicated slot),4GB 1GB RAM,"8 MP, AF",1.3 MP,"3.0, A2DP","Li-Ion 2000 mAh, removable",About 120 EUR
Panasonic Eluga U,PANASONIC,1102597,15,"2014, July. Released 2014, August",8 mm thickness,141 g (4.97 oz),"5.0 inches, 68.9 cm2","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDHC (dedicated slot),16GB 2GB RAM,"13 MP, AF",2 MP,"4.0, A2DP","Li-Ion 2500 mAh, non-removable",About 240 EUR
Panasonic P81,PANASONIC,1979491,22,"2014, June. Released 2014, June",7.9 mm thickness,-,"5.5 inches, 83.4 cm2","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",microSDHC (dedicated slot),8GB 1GB RAM,"13 MP, AF",2 MP,"3.0, A2DP","Li-Ion 2500 mAh, non-removable",About 220 EUR
Panasonic T31,PANASONIC,1015453,7,"2013, October. Released 2013, October",122 x 64.4 x 11.2 mm (4.80 x 2.54 x 0.44 in),120 g (4.23 oz),"4.0 inches, 45.5 cm2 (~58.0% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",microSDHC (dedicated slot),4GB 512MB RAM,3.15 MP,VGA,"4.0, A2DP","Li-Ion 1300 mAh, removable",About 70 EUR
Panasonic T21,PANASONIC,392075,10,"2013, Q3. Released 2013, Q3",132 x 66 x 9.8 mm (5.20 x 2.60 x 0.39 in),140 g (4.94 oz),"4.5 inches, 55.8 cm2 (~64.1% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~326 ppi density)",microSDHC (dedicated slot),4GB 1GB RAM,"8 MP, AF",2 MP,"2.1, A2DP","Li-Ion 1700 mAh, removable",About 170 EUR
Panasonic P11,PANASONIC,787397,12,"2013, Q3. Released 2013, Q3",143.9 x 73.3 x 9.7 mm (5.67 x 2.89 x 0.38 in),160 g (5.64 oz),"5.0 inches, 68.9 cm2 (~65.3% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDHC (dedicated slot),4GB 1GB RAM,"8 MP, AF",2 MP,"2.1, A2DP","Li-Ion 2000 mAh, removable",About 200 EUR
